Id,Name,2026-09-01 23:12:37,2026-09-02 08:21:34,2026-09-02 22:38:04,2026-09-03 08:20:10,2026-09-03 22:37:11,2026-09-04 08:17:27,2026-09-04 22:31:05,2026-09-05 08:04:23,2026-09-05 21:36:57,2026-09-06 07:50:42,2026-09-06 21:53:42,2026-09-07 07:56:38,2026-09-08 00:05:14,2026-09-08 08:28:29,2026-09-08 22:34:25,2026-09-09 08:27:06,2026-09-09 22:45:16,2026-09-10 08:13:29,2026-09-10 22:37:06,2026-09-11 08:11:29,2026-09-11 22:32:46,2026-09-12 08:15:18,2026-09-12 21:53:47,2026-09-13 08:01:36,2026-09-13 22:51:39,2026-09-14 08:09:04,2026-09-15 00:55:59,2026-09-15 08:53:59,2026-09-15 23:22:45,2026-09-16 08:37:08,2026-09-16 23:15:59,2026-09-17 08:42:24,2026-09-17 23:19:01,2026-09-18 08:32:15,2026-09-18 22:35:36,2026-09-19 08:15:11,2026-09-19 22:08:03,2026-09-20 07:52:21,2026-09-20 22:38:29,2026-09-21 08:13:13,2026-09-22 00:53:39,2026-09-22 09:02:42,2026-09-22 23:06:36,2026-09-23 08:37:42,2026-09-23 23:15:55,2026-09-24 08:35:01,2026-09-24 23:14:51,2026-09-25 08:55:14,2026-09-25 23:37:24,2026-09-26 09:00:01
94126799,삼성전자 SMART M5 M50F LS27FM500,"293,000","293,000","293,000","293,000","360,560",0,"360,560","360,560",0,"360,560","360,560","360,560",0,"360,560",0,"360,560","360,560","360,560","360,560","360,560",0,0,0,"360,560",0,0,"360,560",0,"360,560","360,560","354,960","354,950",0,"354,940",0,"354,870",0,0,"354,790",0,"354,730","354,720","354,670","354,650","356,720",0,0,0,0,0
94128383,삼성전자 SMART M5 M50F LS27FM501,"342,400","342,400","342,400","342,400","342,400",0,"342,400","342,400",0,"342,400","342,400","342,400",0,"342,400",0,"342,400","342,400","342,400","342,400","342,400",0,0,0,"342,400",0,0,"342,400",0,"342,400","342,400","329,000","329,000",0,"329,000",0,"329,000",0,0,"329,000",0,"329,000","329,000","329,000","329,000","329,000",0,0,0,0,0
95204423,삼성전자 SMART M5 M50F LS27FM502,"308,610","308,610","308,610","308,610","308,610",0,"308,610","308,610",0,"308,610","288,990","288,990",0,"308,610",0,"308,610","308,610","308,610","308,610","308,610",0,0,0,"308,610",0,0,"308,610",0,"308,610","308,610","308,610","308,610",0,"308,610",0,"288,990",0,0,"288,990",0,"308,610","308,610","288,990","288,990","288,990",0,0,0,0,0
94523021,삼성전자 SMART M5 M50F LS27FM503,"306,610","306,610","306,610","306,610","306,610",0,"306,610","306,610",0,"306,610","299,990","299,990",0,"306,610",0,"305,200","305,200","305,200","305,200","305,200",0,0,0,"231,190",0,0,"306,600",0,"306,600","306,600","306,600","306,600",0,"306,600",0,"299,990",0,0,"299,990",0,"306,600","306,600","299,990","299,990","299,990",0,0,0,0,0
94128515,삼성전자 SMART M5 M50F LS32FM500,"385,200","385,200","385,200","385,200","385,200",0,"378,990","378,990",0,"378,990","378,990","378,990",0,"378,990",0,"378,990","378,990","378,990","378,990","378,990",0,0,0,"378,990",0,0,"378,990",0,"378,990","378,990","378,990","378,990",0,"378,990",0,"378,990",0,0,"378,990",0,"378,990","378,990","378,990","378,990","378,990",0,0,0,0,0
94128485,삼성전자 SMART M5 M50F LS32FM501,"343,990","343,990","343,990","343,990","343,990",0,"343,990","343,990",0,"343,990","343,990","343,990",0,"385,200",0,"340,370","340,370","355,660","355,660","355,660",0,0,0,"355,660",0,0,"355,660",0,"355,660","355,660","355,660","355,660",0,"355,660",0,"355,660",0,0,"385,200",0,"340,370","355,660","355,660","355,660","355,660",0,0,0,0,0
95204522,삼성전자 SMART M5 M50F LS32FM502,"321,620","323,840","320,950","320,900","324,452",0,"320,840","320,840",0,"320,800","324,350","299,000",0,"287,040",0,"312,450","323,450","320,600","320,580","320,550",0,0,0,"323,260",0,0,"287,040",0,"315,750","315,750","320,260","323,825",0,"323,733",0,"320,070",0,0,"319,990",0,"287,040","287,040","312,450","312,450","320,120",0,0,0,0,0
94523159,삼성전자 SMART M5 M50F LS32FM503,"330,880","330,880","330,880","330,880","330,880",0,"330,880","330,880",0,"330,880","330,880","330,880",0,"330,880",0,"330,880","330,880","330,880","330,880","330,880",0,0,0,"330,880",0,0,"330,880",0,"356,900","356,880","356,780","356,760",0,"357,370",0,"357,370",0,0,"357,370",0,"357,370","357,370","357,370","357,370","357,370",0,0,0,0,0
19811027,삼성전자 SMART M5 S27CM500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"368,990",0,0,"368,990",0,"368,990","368,990","368,990","368,990",0,"368,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19781858,삼성전자 SMART M5 S32CM501,"318,980","318,980","318,980","318,980","318,980",0,"318,980","318,980",0,"318,980","318,980","318,980",0,"318,970",0,"318,970","334,790","334,790","329,990","329,990",0,0,0,"259,740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48477332,삼성전자 SMART M5 S32DM500,"347,000","346,990","343,500","335,480","335,480",0,"335,370","335,340",0,"335,230","335,130","335,110",0,"334,980",0,"334,880","334,860","346,970","346,970","346,970",0,0,0,"278,880",0,0,"278,880",0,"346,970","346,970","346,970","346,970",0,"344,890",0,"344,770",0,0,"344,630",0,"344,510","344,490","344,390","344,370","344,270",0,0,0,0,0
48477371,삼성전자 SMART M5 S32DM501,"338,990","338,990","338,990","338,990","338,990",0,"338,990","338,990",0,"338,990","338,990","338,990",0,"338,990",0,"338,990","338,990","338,980","338,980","338,980",0,0,0,"259,540",0,0,"259,540",0,"338,990","338,990","338,990","338,990",0,"338,990",0,"338,990",0,0,"338,990",0,"338,990","338,990","338,990","338,990","338,990",0,0,0,0,0
93318323,삼성전자 SMART M7 LS32FM700,"505,000","505,000","505,000","505,000","505,000",0,"505,000","505,000",0,"505,000","505,000","505,000",0,"505,000",0,"505,000","505,000","505,000","505,000","505,000",0,0,0,"505,000",0,0,"505,000",0,"505,000","505,000","505,000","505,000",0,"505,000",0,"505,000",0,0,"505,000",0,"505,000","505,000","505,000","505,000","505,000",0,0,0,0,0
93016238,삼성전자 SMART M7 LS43FM701,"729,000","729,000","729,000","729,000","729,000",0,"729,000","729,000",0,"729,000","729,000","729,000",0,"728,990",0,"728,990","715,000","728,000","728,990","728,990",0,0,0,"728,990",0,0,"729,000",0,"728,990","728,990","728,990","728,990",0,"728,990",0,"728,990",0,0,"728,990",0,"728,990","728,990","728,990","728,990","728,990",0,0,0,0,0
48480164,삼성전자 SMART M7 M70D S43DM703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"690,000","690,000","690,000","690,000",0,0,0,"690,000",0,0,"690,000",0,"690,000","690,000",0,0,0,"690,000",0,"690,000",0,0,"690,000",0,"690,000","690,000","690,000",0,0,0,0,0,0,0
94886570,삼성전자 SMART M7 M70F LS32FM702,"547,730","547,730","546,480","546,480","544,690",0,"544,690","544,690",0,"544,690","500,390","500,390",0,"544,690",0,"544,690","544,690","544,690","544,690","567,100",0,0,0,"567,100",0,0,"567,100",0,"593,770","593,770","549,990","549,990",0,"549,990",0,"488,990",0,0,"488,990",0,"549,990","549,990","488,990","488,990","488,990",0,0,0,0,0
94025402,삼성전자 SMART M7 M70F LS32FM703,"598,920","598,920","601,790","601,180","595,600",0,"595,600","595,600",0,"595,000","595,000","595,000",0,"598,920",0,"595,000","595,000","595,000","593,770","593,770",0,0,0,"593,770",0,0,"593,770",0,"593,760","593,760","593,770","593,770",0,"591,940",0,"591,940",0,0,"591,940",0,"591,930","591,930","591,930","591,930","591,930",0,0,0,0,0
94937750,삼성전자 SMART M7 M70F LS43FM700,"723,800","723,800","723,800","723,800","725,970",0,"725,970","725,970",0,"725,970","725,970","725,970",0,"721,590",0,"721,590","721,590","721,590","721,590","721,590",0,0,0,"503,200",0,0,"503,200",0,"721,590","721,590","721,590","721,590",0,"686,500",0,"699,000",0,0,"686,500",0,"721,590","721,590","721,590","721,590","721,590",0,0,0,0,0
94887488,삼성전자 SMART M7 M70F LS43FM702,"696,790","696,790","700,130","699,920","692,920",0,"692,920","692,920",0,"692,710","692,710","692,710",0,"692,710",0,"692,710","692,710","692,710","692,710","692,710",0,0,0,"692,710",0,0,"692,710",0,"692,710","692,710","690,298","690,298",0,"689,140",0,"689,140",0,0,"689,140",0,"689,140","689,140","689,140","689,140","696,320",0,0,0,0,0
93805457,삼성전자 SMART M7 M70F LS43FM703,"690,630","690,630","693,950","697,140","696,750",0,"697,030","697,030",0,"696,030","696,410","696,410",0,"692,710",0,"692,710","692,710","692,710","699,580","699,580",0,0,0,"692,710",0,0,"692,710",0,"692,710","692,710","692,644","692,644",0,"692,644",0,"689,140",0,0,"689,140",0,"692,644","692,644","689,140","689,140","696,320",0,0,0,0,0
48478208,삼성전자 SMART M7 S32DM701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"549,990",0,"549,970","549,990","549,990","549,990","549,990",0,0,0,0,0
48480152,삼성전자 SMART M7 S32DM703,"441,750","441,750","441,750","441,750","465,000",0,"465,000","465,000",0,"465,000","465,000","465,000",0,"464,990",0,"464,990","464,990","464,990","464,990","464,990",0,0,0,"464,990",0,0,"464,990",0,"464,990","464,990","464,990","464,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93021269,삼성전자 SMART M7 S32FM701,"505,000","505,000","505,000","505,000","505,000",0,"505,000","505,000",0,"505,000","505,000","505,000",0,"505,000",0,"505,000","505,000","505,000","505,000","505,000",0,0,0,"505,000",0,0,"505,000",0,"505,000","505,000","505,000","505,000",0,"505,000",0,"505,000",0,0,"505,000",0,"505,000","505,000","505,000","505,000","505,000",0,0,0,0,0
19283855,삼성전자 SMART M7 S43BM701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"569,820",0,"716,090","716,090","716,090","723,790",0,"723,790",0,"723,790",0,0,"723,790",0,"723,790","723,790","723,790","723,790","723,790",0,0,0,0,0
48478406,삼성전자 SMART M7 S43DM701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"726,890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93805304,삼성전자 SMART M8 M80F LS32FM803,"1,004,150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94937357,삼성전자 SMART OLED M9 M90SF LS32FM900,"1,709,900","1,709,900","1,709,900","1,709,900","1,709,900",0,"1,709,900","1,709,900",0,"1,709,900","1,709,900","1,719,900",0,"1,719,900",0,"1,719,900","1,719,900","1,719,900","1,719,900","1,719,900",0,0,0,"1,376,310",0,0,"1,376,310",0,"1,669,900","1,669,900","1,669,900","1,719,900",0,"1,719,900",0,"1,719,900",0,0,"1,719,900",0,"1,719,900","1,719,900","1,719,900","1,719,900","1,719,900",0,0,0,0,0
93805121,삼성전자 SMART OLED M9 M90SF LS32FM902,"1,901,220","1,901,220","1,901,220","1,901,220","1,901,220",0,"1,901,220","1,901,220",0,"1,901,220","1,901,220","1,901,220",0,"1,901,220",0,0,"1,901,220","1,901,220","1,901,220","1,901,220",0,0,0,"1,477,660",0,0,"1,477,660",0,0,0,"1,901,220","1,901,220",0,"1,901,220",0,"1,901,220",0,0,"1,901,220",0,"1,901,220","1,901,220","1,901,220","1,901,220",0,0,0,0,0,0
6324419,삼성전자 UJ590 U32J592,"336,500","336,500","336,500","336,500","342,350",0,"499,670","499,670",0,"499,670","499,670","499,670",0,"499,670",0,"499,670","499,670","499,670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"336,500","336,500","345,980","499,670","499,670",0,0,0,0,0
19744058,삼성전자 뷰피니티 S5 S50GC S34C500,"399,870","399,870","399,870","399,870","399,870",0,"399,870","399,870",0,"399,870","399,890","399,890",0,"399,870",0,"399,890","399,890","399,890","399,890","399,890",0,0,0,"300,370",0,0,"409,000",0,"409,000","409,000","409,000","409,000",0,"409,000",0,"409,000",0,0,"409,000",0,"409,000","409,000","409,000","409,000","409,000",0,0,0,0,0
124153875,삼성전자 뷰피니티 S5 S55GH LS34H550,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,0,가격비교예정,가격비교예정,가격비교예정,가격비교예정,가격비교예정,0,0,0,가격비교예정,0,0,가격비교예정,0,가격비교예정,가격비교예정,가격비교예정,가격비교예정,0,가격비교예정,0,가격비교예정,0,0,가격비교예정,0,0,가격비교예정,0,0,0,0,0,0,0,0
30380513,삼성전자 뷰피니티 S6 LS34C650T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"749,590",0,"749,590","749,570","751,000","751,000",0,"751,000",0,"751,000",0,0,"751,000",0,"751,000","751,000","751,000","751,000","751,000",0,0,0,0,0
58666193,삼성전자 뷰피니티 S6 S60UD S27D604,"334,770","334,770","334,770","334,770","334,770",0,"334,770","334,770",0,"334,770","334,770","334,770",0,"334,770",0,"334,770","334,770","334,770","334,770","334,770",0,0,0,"334,770",0,0,"334,770",0,"334,770","334,770","334,770","334,770",0,"334,770",0,"334,770",0,0,"334,770",0,"334,770","334,770","334,770","334,770","334,770",0,0,0,0,0
55042262,삼성전자 뷰피니티 S6 S60UD S32D604,"388,080","388,080","387,170","387,170","387,170",0,"387,170","387,170",0,"387,170","387,170","387,170",0,"387,170",0,"387,170","387,170","387,170","387,170","387,170",0,0,0,"387,170",0,0,"387,170",0,"386,350","386,350","386,350","386,350",0,"386,350",0,"386,350",0,0,"386,350",0,"386,350","386,350","386,350","386,350","386,350",0,0,0,0,0
90889241,삼성전자 뷰피니티 S6 S61F LS27F610 IPS 멀티스탠드,"276,390","285,020","276,490","276,490","276,490",0,"278,970","278,940",0,"276,490","276,490","276,490",0,"276,430",0,"268,990","269,000","269,000","268,990","268,990",0,0,0,"265,050",0,0,"209,600",0,"265,040","265,040","256,500","256,500",0,"256,500",0,"256,500",0,0,"256,500",0,"256,500","267,900","256,500","256,500","256,500",0,0,0,0,0
93445955,삼성전자 뷰피니티 S6 S61F S27F614,"252,610","252,600","252,600","252,590","252,490",0,"252,370","252,340",0,"252,230","252,130","252,110",0,"251,990",0,"251,880","251,880","251,860","251,770","251,740",0,0,0,"251,500",0,0,"251,280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123605368,삼성전자 뷰피니티 S7 LS27H710,"337,050","337,050","337,050","337,050","337,050",0,"337,050","329,000",0,"329,000","329,000","329,000",0,"329,000",0,"329,000","329,000","329,000","329,000","329,000",0,0,0,"329,000",0,0,"329,000",0,"329,000","329,000","329,000","329,000",0,"329,000",0,"329,000",0,0,"329,000",0,"329,000","329,000","329,000","329,000","329,000",0,0,0,0,0
123538197,삼성전자 뷰피니티 S7 LS32H710,"384,300","384,300","384,300","396,800","389,000",0,"389,000","389,000",0,"389,000","376,500","376,500",0,"389,000",0,"376,490","376,490","376,490","376,490","388,990",0,0,0,"398,990",0,0,"398,870",0,"398,750","398,730","398,990","398,990",0,"398,990",0,"389,000",0,0,"389,000",0,"389,000","389,000","389,000","389,000","389,000",0,0,0,0,0
123669412,삼성전자 뷰피니티 S7 LS37D702,"539,000","539,000","539,000","539,000","539,000",0,0,0,0,"539,000","539,000","539,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55042028,삼성전자 뷰피니티 S7 S27D700,"369,000","369,000","369,000","369,000","369,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"369,000","369,000","369,000","369,000",0,"369,000",0,"369,000",0,0,"369,000",0,"369,000","369,000","369,000","369,000",0,0,0,0,0,0
55041737,삼성전자 뷰피니티 S7 S32D700,"398,000","398,000","398,000","398,000","398,000",0,"398,000","398,000",0,"398,000","398,000","398,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"293,900",0,"398,000","398,000","398,000","398,000",0,"399,000",0,"399,000",0,0,"399,000",0,0,0,0,0,"399,000",0,0,0,0,0
55041758,삼성전자 뷰피니티 S7 S32D701,"388,000","388,000","388,000","388,000","388,000",0,"388,000","388,000",0,"388,000","388,000","388,000",0,"387,990",0,"387,990","387,990","387,990","387,990","387,990",0,0,0,"293,600",0,0,"388,000",0,"387,990","387,990","387,990","387,990",0,"387,990",0,"387,990",0,0,"387,990",0,"387,990","387,990","387,990","387,990","387,990",0,0,0,0,0
78534386,삼성전자 뷰피니티 S7 S32D706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"529,990","529,990",0,0,0,0,0
78534314,삼성전자 뷰피니티 S7 S37D700,"499,000","499,000","499,000","499,000","499,000",0,"499,000","499,000",0,"499,000","499,000","499,000",0,"499,000",0,"499,000","499,000","499,000","499,000","499,000",0,0,0,"499,000",0,0,"499,000",0,"499,000","499,000","499,000","499,000",0,"499,000",0,"499,000",0,0,"499,000",0,"499,000","499,000","499,000","499,000","499,000",0,0,0,0,0
123682136,삼성전자 뷰피니티 S7 S70H LS27H700,"374,020","374,020","371,940","371,940","371,940",0,"371,940","371,940",0,"371,940","371,940","371,940",0,"371,940",0,0,"371,940","371,940",0,0,0,0,0,0,0,0,0,0,0,0,"371,940","371,940",0,0,0,0,0,0,0,0,"371,940","371,940","371,940",0,0,0,0,0,0,0
122722216,삼성전자 뷰피니티 S7 S70H LS32H700,0,0,0,0,0,0,"401,490","401,490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"401,490",0,0,"401,490",0,"401,490","401,490","401,490","401,490","403,050",0,0,0,0,0
122722174,삼성전자 뷰피니티 S7 S70H LS32H701,"388,780","388,770","388,770","388,760","388,740",0,"388,730","388,730",0,"388,730","388,730","388,730",0,"388,730",0,"378,930","378,910","378,890","378,800","378,770",0,0,0,"327,190",0,0,"327,190",0,"388,650","388,650","388,650","388,990",0,"388,990",0,"388,990",0,0,"388,990",0,"388,990","388,990","388,990","388,990","388,990",0,0,0,0,0
78534221,삼성전자 뷰피니티 S8 S32D806U,"953,740","953,730","953,730","953,720","953,620",0,"953,500","953,470",0,"953,360","953,260","953,240",0,"953,110",0,"953,010","952,990","952,970","952,880","952,850",0,0,0,"952,610",0,0,"952,390",0,"952,270","952,250","952,150","952,130",0,"952,010",0,0,0,0,0,0,0,0,0,"1,021,580","1,021,580",0,0,0,0,0
90892142,삼성전자 뷰피니티 S8 S80UD LS32D800U,"502,610","502,610","399,170","401,210","401,210",0,"401,210","401,210",0,"399,650","399,650","399,650",0,"399,650",0,"399,650","399,650","399,650","399,650","399,650",0,0,0,"399,640",0,0,"399,640",0,"399,640","399,640","399,640","399,640",0,"398,830",0,"398,830",0,0,"398,830",0,"398,830","399,640","402,990","415,930","404,100",0,0,0,0,0
90890012,삼성전자 뷰피니티 S8 S80UD LS37D800U,"644,310","644,310","644,530","640,720","640,360",0,"640,290","640,290",0,"640,520","634,120","634,120",0,"581,520",0,"581,520","581,520","581,520","581,260","581,260",0,0,0,"510,670",0,0,"510,670",0,"575,530","575,530","575,478","575,478",0,"575,478",0,"572,570",0,0,"572,570",0,"578,300","578,300","572,570","572,570","578,540",0,0,0,0,0
122722292,삼성전자 뷰피니티 S8 S80UH LS27H802U,"462,330","462,330","459,770","459,770","461,550",0,"459,770","459,770",0,"459,770","459,770","459,770",0,"459,770",0,"459,770","449,790","459,760","459,760","459,760",0,0,0,"459,760",0,0,"459,760",0,"459,760","459,760","459,760","459,760",0,"459,760",0,"459,760",0,0,"459,760",0,"459,760","459,770","459,760","459,760","459,760",0,0,0,0,0
122722316,삼성전자 뷰피니티 S8 S80UH LS32H802U,"491,850","491,850","401,210","401,210","401,210",0,"401,210","401,210",0,"401,400","401,400","401,400",0,"401,210",0,"399,650","399,650","399,650","399,650","399,650",0,0,0,"399,660",0,0,"403,820",0,"447,886","447,886","447,886","447,886",0,"449,280",0,"448,410",0,0,"449,280",0,"449,060","449,060","449,140","449,140","449,660",0,0,0,0,0
122722435,삼성전자 뷰피니티 S8 S85TH LS40H852,"1,562,110","1,562,110","1,355,140","1,334,660","1,334,660",0,"1,334,660","1,334,660",0,"1,334,660","1,334,660","1,334,660",0,"1,341,262",0,"1,414,586","1,414,586","1,414,586","1,414,586","1,414,586",0,0,0,"1,414,586",0,0,"1,333,680",0,"1,330,640","1,330,640","1,330,640","1,330,640",0,"1,327,848",0,"1,327,848",0,0,"1,327,850",0,"1,316,930","1,316,930","1,316,940","1,316,940","1,330,640",0,0,0,0,0
20635622,삼성전자 뷰피니티 S9 LS27C900,"1,368,340","1,368,330","1,346,940","1,314,990","1,314,990",0,"1,314,990","1,314,990",0,"1,314,990","1,314,990","1,314,990",0,"1,314,980",0,"1,314,980","1,314,980","1,314,980","1,314,980","1,314,980",0,0,0,"1,314,980",0,0,"1,307,580",0,"1,307,580","1,333,480","1,347,740","1,347,730",0,"1,347,610",0,"1,347,560",0,0,"1,347,460",0,"1,347,340","1,347,340","1,347,240","1,347,240","1,347,220",0,0,0,0,0
31464758,삼성전자 뷰피니티 S9 LS49C954,0,"1,267,520","1,273,610","1,265,990","1,260,490",0,0,0,0,0,0,"1,252,950",0,"1,252,950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,252,950","1,252,950",0,"1,249,070",0,"1,249,070",0,0,"1,249,070",0,"1,249,070","1,249,070","1,249,070","1,249,070",0,0,0,0,0,0
123605318,삼성전자 에센셜 G3 G31H LS27HG310,"185,000","185,000","185,000","185,000","185,000",0,"185,000","185,000",0,"185,000","185,000","185,000",0,"169,900",0,"169,900","185,000","185,000","185,000","185,000",0,0,0,"185,000",0,0,"185,000",0,"185,000","185,000","185,000","185,000",0,"185,000",0,"185,000",0,0,"185,000",0,"185,000","185,000","185,000","185,000","185,000",0,0,0,0,0
123682122,삼성전자 에센셜 G3 G31H LS27HG314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"166,000","166,640","166,640","166,640",0,0,0,0,0
124153623,삼성전자 에센셜 LS24HG314,0,0,0,0,0,0,0,0,0,0,0,0,0,"167,260",0,"166,964","166,964","166,964","166,610","166,610",0,0,0,"167,260",0,0,"166,530",0,"166,610","166,610","166,610","166,610",0,"166,610",0,"166,610",0,0,"166,010",0,"166,010",0,"166,010","166,010","166,640",0,0,0,0,0
99478487,삼성전자 에센셜 S3 LS24F330,"106,270","106,270","123,440","123,410","120,670",0,"120,650","120,630",0,"120,520","120,430","120,400",0,"120,280",0,"120,170","120,170","120,160","120,060","120,030",0,0,0,"119,800",0,0,"119,570",0,"119,340","119,330","120,310","120,310",0,"120,310",0,"120,310",0,0,"120,300",0,"120,290","120,310","118,430","122,960","122,950",0,0,0,0,0
73950326,삼성전자 에센셜 S3 S30GD LS24D306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"141,730","141,730",0,"141,730",0,"141,730",0,0,"141,730",0,"141,730",0,0,0,0,0,0,0,0,0
76402007,삼성전자 에센셜 S3 S30GD S22D300,"140,520","140,510","140,510","140,500","140,400",0,"140,280","140,250",0,"140,140","140,040","140,020",0,"139,900",0,"139,790","139,790","139,770","139,680","139,650",0,0,0,"139,410",0,0,"139,190",0,"139,070","139,050","138,950","138,930",0,"138,810",0,"138,690",0,0,"138,550",0,"138,430","138,420","138,320","138,310","138,210",0,0,0,0,0
78310859,삼성전자 에센셜 S3 S30GD S24D300,"138,620","138,610",0,"138,510","138,410",0,0,0,0,0,0,0,0,0,0,0,0,0,"138,510","138,510",0,0,0,"138,510",0,0,"138,510",0,"138,510","138,510","138,510","139,990",0,"139,990",0,"139,990",0,0,"139,990",0,"142,990","144,990","144,990","144,990","144,990",0,0,0,0,0
93444647,삼성전자 에센셜 S3 S30GD S24D304G,"142,700","142,690","142,620","142,600","142,600",0,"142,490","142,470",0,"142,350","142,250","142,230",0,"142,120",0,"142,120","142,120","142,100","142,010","141,980",0,0,0,"141,940",0,0,"141,940",0,"141,940","141,940","141,940","143,470",0,"143,470",0,"143,470",0,0,"143,470",0,"143,470","143,470","143,470","143,470","143,470",0,0,0,0,0
78784919,삼성전자 에센셜 S3 S30GD S27D300,"170,000","170,000","170,000","170,000","170,000",0,"170,000","170,000",0,"170,000","170,000","170,000",0,"170,000",0,"170,000","170,000","170,000","170,000","170,000",0,0,0,"178,000",0,0,"178,000",0,"178,000","178,000","178,000","178,000",0,"178,000",0,"178,000",0,0,"178,000",0,"178,000","178,000",0,0,"178,000",0,0,0,0,0
103601945,삼성전자 에센셜 S3 S30GD S27D304,"169,060","169,060","169,060","169,060","169,060",0,"169,060","169,060",0,"169,060","169,060","169,060",0,"169,060",0,"169,060","169,060","169,060","169,060","169,060",0,0,0,"169,060",0,0,"169,060",0,"169,060","169,060","169,060","169,060",0,"169,060",0,"169,060",0,0,"169,060",0,"169,060","169,060","169,060","169,060","169,060",0,0,0,0,0
103601843,삼성전자 에센셜 S3 S32GF LS24F322,"134,000","134,000","137,000","137,000","137,000",0,"137,000","137,000",0,"137,000","137,000","137,000",0,"136,990",0,"136,990","136,990","136,990","136,990","136,990",0,0,0,"136,990",0,0,"136,990",0,"136,990","136,990","136,990","136,990",0,"136,990",0,"136,990",0,0,"135,990",0,"135,990","136,990","136,990","136,990","136,990",0,0,0,0,0
89606543,삼성전자 에센셜 S3 S32GF LS27F320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"166,650",0,"166,610","166,610","166,610","166,610",0,"166,000",0,"166,000",0,0,"166,000",0,0,0,0,0,0,0,0,0,0,0
103601885,삼성전자 에센셜 S3 S32GF S27F322,"191,990","191,990","191,990","191,990","193,000",0,"193,000","193,000",0,"193,000","193,000","193,000",0,"193,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"193,000","193,000",0,"193,000",0,"193,000",0,0,"193,000",0,"193,000","193,000",0,0,0,0,0,0,0,0
96480515,삼성전자 에센셜 S3 S39GD LS27D390,"208,990","208,990","208,990","206,700","208,990",0,"208,990","208,990",0,"208,990","198,600","198,600",0,"199,000",0,"198,600","208,590","208,590","208,090","208,090",0,0,0,"208,990",0,0,"208,990",0,"208,990","208,990","208,490","208,490",0,"206,490",0,"209,000",0,0,"206,500",0,"206,500","206,500","206,500","206,500","206,500",0,0,0,0,0
89606651,삼성전자 에센셜 S3 S39GD LS27D396,"198,990","198,990","198,990","198,990","198,990",0,"198,990","198,990",0,"198,990","198,990","198,990",0,"198,990",0,"198,990","198,990","198,990","198,990","198,990",0,0,0,"198,990",0,0,"198,990",0,"198,990","198,990","198,990","198,990",0,"198,990",0,"198,990",0,0,"198,990",0,"201,160","201,160","201,160","201,160","201,160",0,0,0,0,0
98241620,삼성전자 에센셜 S3 S39GD LS32D390,"258,980","258,980","258,980","258,980","258,920",0,"258,910","258,910",0,"258,920","246,500","246,500",0,"258,910",0,"258,820","258,750","258,720","258,630","258,600",0,0,0,"258,360",0,0,"258,140",0,"258,030","258,020","257,980","257,970",0,"257,850",0,"257,740",0,0,"257,590",0,"257,470","257,450","257,350","257,330","257,230",0,0,0,0,0
